username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
AramonRodor,,火星,180,9,123,1/4/15 3:28,555,455,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
spread852,"文宣🇭🇰兄弟爬山 各自努力
#HongKongProtest
#followbackhongkong  #科勞手足
                details❗https://t.co/dAHvbwZ9Tj",,46,18,57,22/10/19 12:54,9699,118,"My @spectator piece on the Junius Ho @AngliaRuskin affair. 🚨 GREAT NEWS: in response to pressure, ARU have done the night thing and REVOKED Junius Ho’s honourary doctorate🚨✊HK-ers please show your thanks. #StandWithHongKong https://t.co/ont9AlBqCS"
Ng56665666,It’s Wengui that makes me pay attention to all social media✊✊✊,🇺🇸🇺🇸🇺🇸,263,289,6031,16/5/17 9:55,163,47247,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
MoneyTalksfrHK,"#followback #互科 #StandWithHongKong
Love music, deep thoughts, FREEDOM & JUSTICE.

#I3HK #FreeHongKong

Pu-erh tea lover. Thoroughbred racing enthusiast.  ✌✌","Manhattan, NY",1918,1831,4877,29/10/12 5:54,59,7237,2 months since the 8.31 #HKPoliceTerrorism https://t.co/UTjRqRJdie
JanetLe83443452,Be a better me,,8,0,85,7/10/19 4:07,640,52,"Last night, a woman is being dragged on the ground, while  #HongKongPolice pointed her with a gun.

I don't want to use such word but it's a hunt.

I wonder how long it takes to be another #ConcentrationCamps beside #Xinjiang.

#HumanRights #StandWithHongKong #China70yearsOfShame https://t.co/gTF1WHHS0l"
BMDraw,I draw and I draw | #StandwithHongKong | #freeHongKong | People should not be afraid of their government. Governments should be afraid of their people.,HONG KONG,186,159,1037,28/8/14 4:13,2606,4926,"BREAKING: police fire tear gas in Central at around 10pm, in an attempt to clear revellers and protesters from the business and entertainment district. #HongKong https://t.co/32953dmZ1J"
pepeinhongkong,"Freedom and love are dear to me; My life I give, Sweet love for thee, Yet love I give for liberty.",Hong Kong,419,177,670,12/6/16 5:51,180,652,"LIVE TV ALERT‼️

I’ll be joining @DavidAsmanfox on @FoxBusiness today at 5:30PM to discuss our latest efforts to support the fight for freedom and human rights in #HongKong.

Tune in! 📺👀"
MiffyPekkle,"Hongkonger, cooking mama🍳temporarily living in Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿Twitter beginner. willing to share the truth about Hong Kong to the world. #StandwithHK",,771,289,3958,12/6/17 13:17,116,3386,"Dozens of local residents stood in protest in Tsuen Wan on Friday evening - despite heavy riot police presence - to mark one month since an officer shot an 18-year-old with live ammunition in the chest at point blank range.

Photo: Stand News. #hongkong #hongkongprotests https://t.co/9xbJZXAB2B"
hon_hker,"Hker 
Free Hong Kong
Anti extradition law
Anti Chinazi",,25,4,189,29/9/19 11:06,2401,250,"#Hongkong police claim:
- Rioters disguising as journalists, so journalists could be disguised rioters
- I order you to take off your protective mask or else
- Press exemption? Get it in court   
Never knew I could get this ANGRY
#PoliceBrutalityVsFreePress
#HongkongProtests https://t.co/FcBP73Q5f3"
Freedomchina6,,,177,82,8869,6/3/19 18:31,15,6598,"@HKDailyTimes852 @Remmr2 @SolomonYue #HKPolice freely entered private housing without permission. They searched and arrested residents as they want
#HKPoliceBrutality
#HKPoliceState

@marcorubio @SolomonYue https://t.co/B4MuY1P97g"
redand51ue,Always starts with Big lies. That's how you stop noticing the smaller ones.,london,928,469,33706,5/9/13 20:42,20,5997,"Today (1st Nov), in addition to being the 1-month anniversary of the #Hongkong police shooting of a teenage boy in the chest, is also the 4-month anniversary of the July 1st LegCo take-over. It is also my Twitter anniversary. Below was my first ever tweet on this once dormant acc https://t.co/ck0KsTPZbk"
uncledicccc1,Hong Kong Lamp God🧞‍♂️Shiu Yeuk-yuen👨🏻Result is often the opposite of what I predicted🍀I’m gonna arrested by police #standwithhongkong #followbackhongkong,Hong Kong,187,49,1048,7/10/19 16:30,2406,1069,"Now cosplaying is de facto banned in #HongKong. #HKPoliceTerrorists will beat you up even though you just cosplay as the #mistressofevil  on #halloween2019 

https://t.co/S8kn4bu8y9"
SophiaC78730889,Go with the flow #followbackhongkong,Hong Kong,53,6,185,15/8/19 16:13,0,331,"See? The government is trying to limit MTR service and cause ""curfew"" eventually
#5DemandsNot1Less 
#StandwithHK 
#HongKongProstests 
#antichinazi 
#antitotalitarianism https://t.co/UlvTwPAlVd"
YuriStoyanov,"Freedom, justice, and prosperity for all. Opinions are my own.","Toronto, Canada",361,1212,4505,24/12/08 17:43,640,3336,"Last night, a woman is being dragged on the ground, while  #HongKongPolice pointed her with a gun.

I don't want to use such word but it's a hunt.

I wonder how long it takes to be another #ConcentrationCamps beside #Xinjiang.

#HumanRights #StandWithHongKong #China70yearsOfShame https://t.co/gTF1WHHS0l"
LonieYt,Hongkonger,,51,27,195,4/9/19 16:23,19,295,"@HawleyMO @andre22907323 and there is so-called unit number for identifying the police (yet, some ppl find out that the unit number can be share use by police). How can hk citizens report and complaint #HKPoliceBrutality 
#hkpolice turning more violence as there is no accountability for them https://t.co/z1HtCT40id"
FreeHongKong13,"#WeAreHongKongers, who love #HongKong🇭🇰And I try my best to share about the #HongKongProtests💜please #StandwithHK !!! Maybe you will find 🐰 in here too!!🤪",Hong Kong,2887,5742,6066,17/8/19 4:49,1154,5941,Hong Kong police arrest over 70 in Tuen Mun protest against tear gas smell https://t.co/4bngzyuRce @krislc #HongKong #China #antiELABhk #antiELAB #HongKongProtests #TuenMun
non_draco,Roman Catholic. Traditionalist. European. Lover of Beauty. Student of history. More Catholic than the current Pope. There are only two genders (sexes).,,184,42,949,19/9/13 22:22,643,1630,"【112 Global Rallies】

On 2 November (Sat), global rallies will be held in over 48 cities in 17 countries in support of autonomy for Hong Kong, as promised in the Sino-British Joint Declaration.

#FightforAutonomy #StandWithHK 
#HongKongSOS #112

https://t.co/sKRYn00GBE https://t.co/WVCEdwwSyy"
uncledicccc1,Hong Kong Lamp God🧞‍♂️Shiu Yeuk-yuen👨🏻Result is often the opposite of what I predicted🍀I’m gonna arrested by police #standwithhongkong #followbackhongkong,Hong Kong,187,49,1048,7/10/19 16:30,2606,1069,"BREAKING: police fire tear gas in Central at around 10pm, in an attempt to clear revellers and protesters from the business and entertainment district. #HongKong https://t.co/32953dmZ1J"
chankaichiu,"黎明來到 要光復這香港
同行兒女 為正義時代革命
#香港人反抗 !!!",Hong Kong,186,90,266,7/8/09 15:36,0,341,"#HongKong is in dire straits! #HKHRDA is essential. 
#StandWithHongKong https://t.co/7U0x7ZtVHn"
aulai_cath,,,38,1,116,4/10/19 8:12,238,124,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
LauTim10664652,,,107,25,2359,1/9/19 5:33,0,1584,@yuenok He should wear a Police uniform so that he can be the most scary one #PoliceBrutality #HKPoliceTerrorism
West32317980,,,78,17,725,7/10/19 8:32,1,921,"@Westportscene @marcorubio @ChuckGrassley @SenateForeign Madam Westportscene, Thanks for the sponsorship details. 🙇‍♀️🙇‍♂️.Please #StandWithHongKong!  This is the song of #HKprotests.Pls feel free to listen.

Chinese 
https://t.co/KUnFGWbTYq

May Glory be to Hong Kong~Eng https://t.co/GUxzeSThzM

#HKHumanRightsandDemocracyAct #HKBeWaterAct"
KatieLe68581537,,,6,0,26,1/10/19 15:51,367,2,"Posters for #HongKong Halloween. Amazing art works!
#StandWithHongKong 
#FightForFreedom 
#FiveDemandsNotOneLess https://t.co/warqFXL8Tb"
ivy34238571,,,288,24,663,1/9/19 7:07,2516,1171,American companies that bend the knee to China deserve no respect from American consumers #StandWithHongKong #HongKongProtests https://t.co/CDgvVvggPr
Steins_____Gate,"HongKonger/ Japan animation/
支持攬炒，罷買救港

#FollowBackHongKong


El Psy Congroo🤳",Hong Kong,742,506,1754,20/8/19 5:50,348,1859,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
HCFUNG2,One of the Hongkongers fights for freedom and justice for a better free world! #StandwithHongKong #FightforFreedom #HongKong #HongKongProtests,Hong Kong,1412,167,6003,4/9/19 14:12,0,5147,"@Ruptly Say NO to the police state and brutality, see list below of their inhumane acts in #HongKong:

https://t.co/k0naZK12HG

https://t.co/SqeA2GIz2j

https://t.co/sDdRiD6dr1

https://t.co/kYyajogaef

https://t.co/ToSkrtIXOD

https://t.co/fDI0L3cA6b 

https://t.co/jW393PGEwU"
Arachnigamer,"remember, all anime is bad, no exceptions

he/him","Indianapolis, IN",410,61,7272,23/11/14 12:32,2,2143,Democracy dies in darkness. #FreeHongKong #antielab #AntiMaskLaw #HKprotests #HKPoliceBrutality https://t.co/tgnGg2bdQz
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,49,34,"[Recap] HKFP Lens: Hongkongers don masks on the frontlines for Halloween, despite ban

https://t.co/gOE7F7T7FP #HongKong #China #antiELABhk #antiELAB #HongKongProtests #halloween https://t.co/IN9mZs1Jsz"
DingNovo,Love and Peace can heal,,43,47,1608,21/9/19 11:28,1257,1982,"An American is trying to enjoy her halloween in Lan Kwai Fong, #HongKong. Unfortunately, the road is closed by the #police. An officer hit and push her, they continued to spray after the people have stepped back
Source - Apple Daily
#PoliceBrutality #PoliceState https://t.co/3EfQiNvLNn"
lovehk_freehk,"I'm Hongkongers.
Liberate Hong Kong, the revolution of our times.
#FightForFreedom #StandWithHK
我係香港人。光復香港，時代革命。香港人，反抗!",Hong Kong,470,148,256,12/6/15 17:07,1379,170,"[2130 Central] A woman in witch costume who merely heckled #HongKongPolice was brutally subdued and dragged away.

She angrily shouted ""I'm an American!"" and the police responded ""Who gives you a f**k that you're an American?""

#HongKong
#HongKongProtests 
#HappyHalloween2019 https://t.co/9GDNiPfduR https://t.co/CCQQ2AXAU6"
jennii_lavender,"Be bold. Be brave. Be courageous.
#Hongkongers United we stand. Divided we fall.",,210,134,6478,27/9/15 7:26,40,8897,"It happened exactly a month ago. Don't forget the young boy aged only 17 and he was shot by #HongKongPolice. The bullet was only 3cm close to the heart. He could have died if the bullet was closer.
#國殤日 #oct1st2019 #HongKong  #HongKongPoliceState https://t.co/0ntfuxqYNF"
MiffyPekkle,"Hongkonger, cooking mama🍳temporarily living in Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿Twitter beginner. willing to share the truth about Hong Kong to the world. #StandwithHK",,771,289,3958,12/6/17 13:17,3,3386,@BBCWorld #HongKong is in #HKPoliceState. #HKPolice arrested people indiscriminately. They pointed gun at people’s head in ready-to-shoot state. #PressFreedom is repressed. Injunction bans internet access of lihkg &amp; @telegram. Celebrating festival is a crime. Pls #StandwithHK #FreedomHK https://t.co/KvebZKehKz
FreeHongKong13,"#WeAreHongKongers, who love #HongKong🇭🇰And I try my best to share about the #HongKongProtests💜please #StandwithHK !!! Maybe you will find 🐰 in here too!!🤪",Hong Kong,2887,5742,6066,17/8/19 4:49,489,5941,"He seems only 10ish years old but beaten to unconscious by #riotHKpolice. Last night 31 Oct in #PrinceEdawrd. 
@SolomonYue @anderscorr @UN @amnesty @BBCBreaking @nytimesworld @guardiannews 

#HKPoliceTerrorism #HKPoliceState #HKPoliceBrutality #sanctionHKpolice #disbandhkpolice https://t.co/tGBHoq9tnv"
FRHK20,,,84,157,9466,27/8/19 17:40,44,10150,The political violence won’t end as long as Hong Kong and Beijing officials keep adding fuel to the fire #FreeHongKong #HongKongProtests https://t.co/yKi9tNQzEh
k2al7in_q,"I'm an ordinary HKer🦸. Living in a little city 🏙️ everday. I speak 🗣️ Cantonese. *Apologise to my bad Eng grammar ✍🏼 
I'm standing for JUSTICE, aren't you ?",HONG KONG,58,65,1100,2/4/11 15:26,0,569,"Everything happens with a reason.
#StandWithHongKong #HKPoliceState #Fightforjustice https://t.co/CHhzqyWiEz"
RosieAquafina,"click link to know more about #hongkongprotest no stance, just an event timeline for you to see for yourself. https://t.co/vdpO29M2PI",Hong Kong,321,310,3429,1/10/18 17:45,280,7581,"兆軒苑in Tuen Mun releases the CCTV on the night (28Oct) where HKPF broke in w/ no search warrant 
HKPF went straight in b4 the door is closed. Stopped n searched ppl in the floor, even called ppl 2 come out of the lifts. Ppl kneeled as if it’s execution
#HKPoliceState https://t.co/eKrunNmA0y"
SchwarzBonn,"Thomas Schwarz. | Publizist. Berater. | Extremisten werden geblockt. |
#MenschenRechte  #LiberaleDemokratie Titelfoto © @HongKongFP",Bonn|Nairobi,176,326,6248,27/5/15 11:46,0,1845,"Emergency call 4 #HongKong!
.
#hkprotest #HumanRights #MenschenRechte #HongKong #HongKongProtests #China #MADEinCHINA https://t.co/Tk92nNqbsl"
eeeeuniceeee,你咁樣係唔會令我驚架,Hong Kong,9,3,206,24/4/14 14:10,348,207,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
GCarMan8,,,34,2,206,29/9/19 14:24,245,82,"HK police point his gun in victim head.

The post owner told us that this photo was reported and deleted.

Let's see how twitter do.

#HKPoliceState #HKPoliceBrutality #HKPoliceTerrorism https://t.co/gHWVu8E0yP"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,183,34,"UK report calls for ‘proportionate’ police response to Hong Kong protests and end to violence https://t.co/dXxKk95QtG @krislc @hk_watch @Johnny_HKWatch @benedictrogers
#HongKong #China #antiELABhk #antiELAB #HongKongProtests"
SheenCon,It is better to offer no excuse than a bad one,,84,42,4128,24/9/19 3:52,555,5548,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
Freedomchina6,,,177,82,8869,6/3/19 18:31,2,6598,"@HKDailyTimes852 @SolomonYue Absolute Police State in HK, thanks to CCP and HK Govt! #HongKongProstests #HKPoliceTerrorism #HKPoliceState #SOSHK #HKHumanRightsandDemocracyAct 
#AntiELAB https://t.co/oZ934bw1dr"
Langley32514573,"I'm a #christian. Work in #InformationTechnology. Playing #boradgames , making #gundam / #gunpla model . Want to connect with foreigner!
🇭🇰https://t.co/vdpO29M2PI👈",Hong Kong,546,440,3089,1/8/19 14:16,0,2957,"This checklist is like the Martial law.
#HongKongPolice #PoliceState #HongKong #antitotalitarianism https://t.co/Op7luLFL47"
Babyelva2,God bless,,16,4,593,27/8/19 8:31,160,490,"🚨 London stands with Hong Kong: Nov 2 Rally 🚨

We are co-organizing a rally in London with @Stand_with_HK, to call on the UK to #StandwithHK in the fight for democracy &amp; autonomy, against police brutality &amp; repression. 

Time: 2pm
Start: Marble Arch

https://t.co/7oFSITx874 https://t.co/UeCXze2Ib3"
axegang_123,Not a activist or a self serving wannabe fragile leader of a community but just some guy,,854,732,16325,5/12/17 16:54,22,47320,Wong Chun Wai on young people involved in #HongKong protests https://t.co/WVZVU0Gt6H
CosmoHker,+852 Hong Kong🇭🇰 Basketball Lover🏀 Radiographer💀,,84,13,179,6/10/19 14:37,0,338,"@HawleyMO In #HKPoliceState ,police can do anything without consequence. An independent commission of inquiry into police brutality is needed to let the police take the responsibility for their actions."
cdklm4cfh,I'm a Hongkonger and I am proud of HK🇭🇰 Only HKer may know the meaning of my user name😈🤭🤣 #FollowBackHongKong #科勞手足,Hong Kong,179,140,822,28/8/19 13:15,192,1040,"Hong Kong’s #Halloween night.
Police say they have every right to take off anyone’s face covering out there.
#TearGasAndBloodshed
#HongkongProtests https://t.co/u6M1L2fn9d"
glovan_glovan,Our lives begin to end the day we become silent about things that matter. #FightForFreedom #StandWithHongKong,,175,101,949,8/4/10 7:46,0,1393,Here they go!! #BlizzCon2019 #HongKongProtests #FreeHongKong https://t.co/xC3ACekti2
lbolanos68,Postdoc @OregonState  | Environmental microbiology |  Views own,"Corvallis, OR",1547,814,5238,18/9/09 2:20,0,13260,Probably the next good option is #HongKong or #Lebanon right? LOL ! #COP25
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,53,34,Hong Kong court refuses broadcaster TVB’s injunction bid against assaulting staff and property damage https://t.co/ttZ2ZXgnsm @holmeschan_ #HongKong #China #antiELABhk #antiELAB #HongKongProtests
fatboytim1974,兄弟爬山,,1583,563,1514,15/4/10 20:37,10,1276,"If the Chinese government wants to punish people who call for violence or other illegal things in social networks, then all I can say is that the HK police deserve to allow people to defend themselves by force and fight back.
Will I be hunted now abroad by the CCP?

#StandWithHk"
SnOwTeAr4,,,37,3,19,5/9/19 4:18,1328,76,"#HKPolice are taking no chances with hauntings on #halloween2019 , destroying the Prince Edward MTR memorial site.  They're led by Officer Tier III Pln 2, a unique ID to identi.. oh wait, his bff next to him as the same ID too.  Never mind😑

#StandWithHongKong #HongKongProtests https://t.co/0Thy0RKavf"
daydreamhares,"a rabbit living in Animal Farm and trying to get out.
Stand with Hong Kong.
信奉[大行不顧細謹，大禮不辭小讓]",,290,181,1067,30/9/19 17:38,0,1967,"@DamirReneGOP It's the most critical moment for HK ever been. People in the World got attacked or harassed if they criticized CCP, no matter what nationality you are.
Please be safe. Thanks for #StandWithHongKong but HKers wont want u get hurt.

https://t.co/9wTc0Na8he
https://t.co/iK1bBJIa7b"
SaveHK201908,#followbackhongkong 🇭🇰,Hong Kong,429,280,321,6/2/10 4:55,0,209,"🇭🇰police pointed a gun to the unarmed female protester’s head. This photo disappeared when some ppl posted it on facebook. 
#halloween2019 #HKPoliceState #HKPoliceTerrorism #HKHumanRightsandDemocracyAct #hkpolicebrutality https://t.co/SJhNoZDSS2"
LauTim10664652,,,107,25,2359,1/9/19 5:33,0,1584,@next_china It was supposed to be a peaceful march or even so-called a party. Chaos came when #HKPoliceTerrorism #HKPoliceBrutality  happened. Shameful
Melissa43895883,I see hope,Australia,195,167,4768,19/7/19 3:57,0,8044,@business It wants to kill Hong Kong #FightForFreedom #StandWithHongKong #FreeHongKong #HongKongProtest
AC09924736,"香港人加油! 香港人反抗! 😷
Twitter文宣新手，請多多指教
#FollowBackHK",,196,197,3679,14/9/19 16:10,163,2031,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
frank29650703,身在西方，能参加和见证文贵先生发起的解放东方故国的战事，三生有幸！上帝站在我们背后掌权，魔鬼必败，正道主义必要在这国实现！,,131,517,130697,28/7/17 22:45,238,9922,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
bobliskaky,,,64,11,737,27/8/19 16:16,8349,520,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
tracy91302767,LittleTomato,,29,4,148,15/9/19 16:12,549,328,"Senator Hawley: ""We are in for a long struggle with China to defend our economy and our people. We’ve surrendered too much ground already. Now is the time to take a stand, by standing with Hong Kong."" #StandWithHongKong"
DawninDark,"Support HK Human Rights and Democracy Act ! For more info of the protest in Hong Kong, Please vist",,393,343,4448,18/2/19 9:40,1,2537,"We CANNOT back down. China does things as inhumane as Nazis. If we do not fight, we will all die. 
#antichinazi #chinazi #StandWithHongKong https://t.co/WJjz9iCI7m https://t.co/2DyUI1IogY"
uncledicccc1,Hong Kong Lamp God🧞‍♂️Shiu Yeuk-yuen👨🏻Result is often the opposite of what I predicted🍀I’m gonna arrested by police #standwithhongkong #followbackhongkong,Hong Kong,187,49,1048,7/10/19 16:30,8349,1069,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
ivy34238571,,,288,24,663,1/9/19 7:07,348,1171,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
bravenprotect,,,45,4,374,1/10/19 1:43,180,280,"#sexualharass at HK by police force
U think this is surreal??
We thought that b4 June also
#PoliceState reflect everthing
The world can look at all evidence showing how CCP controlled the HKSAR and using police to suppress #HumanRights 
#humanitarianscrisis 
#StandWithHK https://t.co/npOOtZKmVL"
GCarMan8,,,34,2,206,29/9/19 14:24,555,82,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
SWithhk,A HKer who loves HK. #StandwithHK#FollowbackHongKong,,247,153,1163,7/10/19 23:19,4,1759,"@SolomonYue #HongKongers wake up! Political brainwashing is useless!
#StandWithHongKong 
#chinazi https://t.co/NPTzvRjLRI"
ChestHairington,,,153,156,22765,19/11/15 15:12,65,44712,"Our mobile billboard is also driving round the block outside #BlizzCon2019, and we spotted our first #MeiWithHongKong cosplayer for today! 

Show us your creative 🇭🇰 cosplays! 

#StandWithHK #FreedomHK

Photo credit: u/thejennysaur https://t.co/qciQfrD8Yv"
Ethan0227,,,65,5,152,16/10/19 14:14,141,415,"Censored by #Facebook again &amp; again, RT THIS PHOTO if you care about #HongKong 🇭🇰!!

《#HKPolice pointing #GUN at a subdued girl’s HEAD》

#censorship #HongKongProtests
#HongKongBeWaterAct #Halloween19 #香港デモ https://t.co/rsB17LuY7G"
frognouta,Born and lived in Hong Kong.我讀得書少，你唔好呃我。👊RT多#FollowBackHongKong,,629,416,418,8/9/19 14:37,559,294,"Meanwhile in Lam Tin, #HongKong. Yep absolutely this little girl looks like a significant threat to the society that it takes a dozen #HongKongPolice to detain and arrest her. Fxxking scumbags. #PoliceState #FreeHongKong https://t.co/9w4qMv4vmb"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,116,34,"Dozens of local residents stood in protest in Tsuen Wan on Friday evening - despite heavy riot police presence - to mark one month since an officer shot an 18-year-old with live ammunition in the chest at point blank range.

Photo: Stand News. #hongkong #hongkongprotests https://t.co/9xbJZXAB2B"
Freedomchina6,,,177,82,8869,6/3/19 18:31,13,6598,"@HKDailyTimes852 @SolomonYue This is insane. You won’t believe this is  #HongKong. The #HKPolice are #HongKongRioters. They have the back up from #CCP, think no one can punish them. We feel hopeless, but we won’t fail to fight for Hong Kong. It won’t threaten us! #StandWithHongKong https://t.co/MgzTahUoUT"
FRANKIEHKGUY,#STANDWITHHONGKONG,,4448,3133,6240,29/7/19 18:26,2,5937,@hkpeachy @SolomonYue May the Santa Claus will give this big gift to every Hongkongers.#StandWithHongKong
ty91441463,Fight for freedom Stand with Hong Kong #科勞手足 #手足互科 #hongkonger,,152,263,517,24/9/19 15:16,348,64,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
tmskyline1,stand with Hong Kong,,239,148,907,30/9/19 18:15,643,2381,"【112 Global Rallies】

On 2 November (Sat), global rallies will be held in over 48 cities in 17 countries in support of autonomy for Hong Kong, as promised in the Sino-British Joint Declaration.

#FightforAutonomy #StandWithHK 
#HongKongSOS #112

https://t.co/sKRYn00GBE https://t.co/WVCEdwwSyy"
Doris64713490,,,27,5,470,1/10/19 4:31,549,640,"Senator Hawley: ""We are in for a long struggle with China to defend our economy and our people. We’ve surrendered too much ground already. Now is the time to take a stand, by standing with Hong Kong."" #StandWithHongKong"
llsavehk,Stand with all Hongkongers who safeguard our home. Fight for freedom stand with Hong Kong.  #五大訴求缺一不可 #savehongkong,,259,71,559,12/9/12 11:47,163,345,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
FreeHK18028984,Free HK,,16,3,179,19/8/19 16:07,238,177,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
glovan_glovan,Our lives begin to end the day we become silent about things that matter. #FightForFreedom #StandWithHongKong,,175,101,949,8/4/10 7:46,0,1393,@LawofTD Thank you for all your support!! Let’s this protest be the most trending topic in #BlizzCon2019 #StandWithHongKong #FightForFreedom #FreeHongKong
bravenprotect,,,45,4,374,1/10/19 1:43,280,280,"兆軒苑in Tuen Mun releases the CCTV on the night (28Oct) where HKPF broke in w/ no search warrant 
HKPF went straight in b4 the door is closed. Stopped n searched ppl in the floor, even called ppl 2 come out of the lifts. Ppl kneeled as if it’s execution
#HKPoliceState https://t.co/eKrunNmA0y"
standwithhk2,"You pass the law, We start the war // 是你教會我們和平是沒有用的 #standwithhongkong",,564,330,385,17/8/19 4:11,0,817,"Often nonsense, do not admit that what they have done is to learn from the #CCP ？
#HongKongProtests 
#HKPoliceState https://t.co/E7IWn6DFT0"
HK_Lin_Fa,Born in HK. Live in HK. Stand with HK. I am HongKonger. apologies for my limited English/Konglish. 🙇🏻‍♀️ #科勞手足,,729,323,713,5/9/19 11:37,64,1788,"Someone from Texas make a tattoo to #StandWithHongKong!
Speachless and really appreciate the big effort to support #HongKong!
#MeiwithHongKong
https://t.co/lGmAaYrY3R"
Charles19450081,"Love animals and watching movies. Love to join local tours as this is the best way to know the history and culture of a city 🤪
對自己人有不滿，就入https://t.co/N3aoAe0GN5",,1150,612,659,17/8/19 4:40,236,704,"#HKGTranslate
Characteristics of HongKongers
香港人有咩特徵

This illustrator has lots of lovely drawings😍

Original post
https://t.co/JZYxnHqjQb

#LovelyHongKongers
#HongKongProtesters 
#Taiwan 
#Japan 
#HongKong https://t.co/upbMGpijWA"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,37,34,"[Recap] Hong Kong haunted by tear gas and pepper spray as protesters flout mask law on Halloween

https://t.co/F8621JGEq2 #HongKong #China #antiELABhk #antiELAB #HongKongProtests https://t.co/xYeW3DjvVA"
